,rod_id,position,angle,measurement_index,point_index,value,material,lenght,diammeter
407,Rod3,endN3,0,12,23,0.01268,al,182mm,1.6mm
408,Rod3,endN3,0,12,24,0.014,al,182mm,1.6mm
409,Rod3,endN3,0,12,25,0.01597,al,182mm,1.6mm
410,Rod3,endN3,0,12,26,0.01811,al,182mm,1.6mm
411,Rod3,endN3,0,12,27,0.01959,al,182mm,1.6mm
412,Rod3,endN3,0,12,28,0.0214,al,182mm,1.6mm
413,Rod3,endN3,0,12,29,0.02288,al,182mm,1.6mm
414,Rod3,endN3,0,12,30,0.02468,al,182mm,1.6mm
415,Rod3,endN3,0,12,31,0.02666,al,182mm,1.6mm
416,Rod3,endN3,0,13,0,-0.00129,al,182mm,1.6mm
417,Rod3,endN3,0,13,1,-0.00129,al,182mm,1.6mm
418,Rod3,endN3,0,13,2,-0.00079,al,182mm,1.6mm
419,Rod3,endN3,0,13,3,-0.00047,al,182mm,1.6mm
420,Rod3,endN3,0,13,4,-0.00014,al,182mm,1.6mm
421,Rod3,endN3,0,13,5,0.00019,al,182mm,1.6mm
422,Rod3,endN3,0,13,6,0.00068,al,182mm,1.6mm
423,Rod3,endN3,0,13,7,0.00085,al,182mm,1.6mm
424,Rod3,endN3,0,13,8,0.00134,al,182mm,1.6mm
425,Rod3,endN3,0,13,9,0.00184,al,182mm,1.6mm
426,Rod3,endN3,0,13,10,0.00184,al,182mm,1.6mm
427,Rod3,endN3,0,13,11,0.00216,al,182mm,1.6mm
428,Rod3,endN3,0,13,12,0.00282,al,182mm,1.6mm
429,Rod3,endN3,0,13,13,0.00299,al,182mm,1.6mm
430,Rod3,endN3,0,13,14,0.00331,al,182mm,1.6mm
431,Rod3,endN3,0,13,15,0.00381,al,182mm,1.6mm
432,Rod3,endN3,0,13,16,0.00414,al,182mm,1.6mm
433,Rod3,endN3,0,13,17,0.0043,al,182mm,1.6mm
434,Rod3,endN3,0,13,18,0.00496,al,182mm,1.6mm
435,Rod3,endN3,0,13,19,0.00512,al,182mm,1.6mm
436,Rod3,endN3,0,13,20,0.0071,al,182mm,1.6mm
437,Rod3,endN3,0,13,21,0.00923,al,182mm,1.6mm
438,Rod3,endN3,0,13,22,0.01071,al,182mm,1.6mm
439,Rod3,endN3,0,13,23,0.01285,al,182mm,1.6mm
440,Rod3,endN3,0,13,24,0.01433,al,182mm,1.6mm
441,Rod3,endN3,0,13,25,0.01597,al,182mm,1.6mm
442,Rod3,endN3,0,13,26,0.01778,al,182mm,1.6mm
443,Rod3,endN3,0,13,27,0.01959,al,182mm,1.6mm
444,Rod3,endN3,0,13,28,0.02123,al,182mm,1.6mm
445,Rod3,endN3,0,13,29,0.02304,al,182mm,1.6mm
446,Rod3,endN3,0,13,30,0.02468,al,182mm,1.6mm
447,Rod3,endN3,0,13,31,0.02682,al,182mm,1.6mm
448,Rod3,endN3,0,14,0,-0.00145,al,182mm,1.6mm
449,Rod3,endN3,0,14,1,-0.00145,al,182mm,1.6mm
450,Rod3,endN3,0,14,2,-0.00079,al,182mm,1.6mm
451,Rod3,endN3,0,14,3,-0.00063,al,182mm,1.6mm
452,Rod3,endN3,0,14,4,-0.00014,al,182mm,1.6mm
453,Rod3,endN3,0,14,5,0.00019,al,182mm,1.6mm
454,Rod3,endN3,0,14,6,0.00085,al,182mm,1.6mm
455,Rod3,endN3,0,14,7,0.00101,al,182mm,1.6mm
456,Rod3,endN3,0,14,8,0.00134,al,182mm,1.6mm
457,Rod3,endN3,0,14,9,0.00167,al,182mm,1.6mm
458,Rod3,endN3,0,14,10,0.002,al,182mm,1.6mm
459,Rod3,endN3,0,14,11,0.00249,al,182mm,1.6mm
460,Rod3,endN3,0,14,12,0.00282,al,182mm,1.6mm
461,Rod3,endN3,0,14,13,0.00315,al,182mm,1.6mm
462,Rod3,endN3,0,14,14,0.00315,al,182mm,1.6mm
463,Rod3,endN3,0,14,15,0.00381,al,182mm,1.6mm
464,Rod3,endN3,0,14,16,0.0043,al,182mm,1.6mm
465,Rod3,endN3,0,14,17,0.00463,al,182mm,1.6mm
466,Rod3,endN3,0,14,18,0.00479,al,182mm,1.6mm
467,Rod3,endN3,0,14,19,0.00529,al,182mm,1.6mm
468,Rod3,endN3,0,14,20,0.0071,al,182mm,1.6mm
469,Rod3,endN3,0,14,21,0.00923,al,182mm,1.6mm
470,Rod3,endN3,0,14,22,0.01071,al,182mm,1.6mm
471,Rod3,endN3,0,14,23,0.01252,al,182mm,1.6mm
472,Rod3,endN3,0,14,24,0.01433,al,182mm,1.6mm
473,Rod3,endN3,0,14,25,0.01581,al,182mm,1.6mm
474,Rod3,endN3,0,14,26,0.01778,al,182mm,1.6mm
475,Rod3,endN3,0,14,27,0.01942,al,182mm,1.6mm
476,Rod3,endN3,0,14,28,0.02123,al,182mm,1.6mm
477,Rod3,endN3,0,14,29,0.02304,al,182mm,1.6mm
478,Rod3,endN3,0,14,30,0.02485,al,182mm,1.6mm
479,Rod3,endN3,0,14,31,0.02649,al,182mm,1.6mm
480,Rod3,endN3,0,15,0,-0.00112,al,182mm,1.6mm
481,Rod3,endN3,0,15,1,-0.00129,al,182mm,1.6mm
482,Rod3,endN3,0,15,2,-0.00112,al,182mm,1.6mm
483,Rod3,endN3,0,15,3,-0.00047,al,182mm,1.6mm
484,Rod3,endN3,0,15,4,-0.00047,al,182mm,1.6mm
485,Rod3,endN3,0,15,5,0.00019,al,182mm,1.6mm
486,Rod3,endN3,0,15,6,0.00085,al,182mm,1.6mm
487,Rod3,endN3,0,15,7,0.00118,al,182mm,1.6mm
488,Rod3,endN3,0,15,8,0.00151,al,182mm,1.6mm
489,Rod3,endN3,0,15,9,0.00151,al,182mm,1.6mm
490,Rod3,endN3,0,15,10,0.00167,al,182mm,1.6mm
491,Rod3,endN3,0,15,11,0.00233,al,182mm,1.6mm
492,Rod3,endN3,0,15,12,0.00266,al,182mm,1.6mm
493,Rod3,endN3,0,15,13,0.00315,al,182mm,1.6mm
494,Rod3,endN3,0,15,14,0.00331,al,182mm,1.6mm
495,Rod3,endN3,0,15,15,0.00397,al,182mm,1.6mm
496,Rod3,endN3,0,15,16,0.00397,al,182mm,1.6mm
497,Rod3,endN3,0,15,17,0.00463,al,182mm,1.6mm
498,Rod3,endN3,0,15,18,0.00496,al,182mm,1.6mm
499,Rod3,endN3,0,15,19,0.00512,al,182mm,1.6mm
500,Rod3,endN3,0,15,20,0.0071,al,182mm,1.6mm
501,Rod3,endN3,0,15,21,0.00907,al,182mm,1.6mm
502,Rod3,endN3,0,15,22,0.01055,al,182mm,1.6mm
503,Rod3,endN3,0,15,23,0.01252,al,182mm,1.6mm
504,Rod3,endN3,0,15,24,0.01433,al,182mm,1.6mm
505,Rod3,endN3,0,15,25,0.01597,al,182mm,1.6mm
506,Rod3,endN3,0,15,26,0.01762,al,182mm,1.6mm
507,Rod3,endN3,0,15,27,0.01942,al,182mm,1.6mm
508,Rod3,endN3,0,15,28,0.0214,al,182mm,1.6mm
509,Rod3,endN3,0,15,29,0.02304,al,182mm,1.6mm
510,Rod3,endN3,0,15,30,0.02468,al,182mm,1.6mm
511,Rod3,endN3,0,15,31,0.02649,al,182mm,1.6mm
512,Rod3,endN3,0,16,0,-0.00145,al,182mm,1.6mm
513,Rod3,endN3,0,16,1,-0.00129,al,182mm,1.6mm
514,Rod3,endN3,0,16,2,-0.00079,al,182mm,1.6mm
515,Rod3,endN3,0,16,3,-0.00063,al,182mm,1.6mm
516,Rod3,endN3,0,16,4,-0.0003,al,182mm,1.6mm
517,Rod3,endN3,0,16,5,0.00019,al,182mm,1.6mm
518,Rod3,endN3,0,16,6,0.00052,al,182mm,1.6mm
519,Rod3,endN3,0,16,7,0.00085,al,182mm,1.6mm
520,Rod3,endN3,0,16,8,0.00118,al,182mm,1.6mm
521,Rod3,endN3,0,16,9,0.00151,al,182mm,1.6mm
522,Rod3,endN3,0,16,10,0.00184,al,182mm,1.6mm
523,Rod3,endN3,0,16,11,0.00233,al,182mm,1.6mm
524,Rod3,endN3,0,16,12,0.00266,al,182mm,1.6mm
525,Rod3,endN3,0,16,13,0.00299,al,182mm,1.6mm
526,Rod3,endN3,0,16,14,0.00331,al,182mm,1.6mm
527,Rod3,endN3,0,16,15,0.00348,al,182mm,1.6mm
528,Rod3,endN3,0,16,16,0.00397,al,182mm,1.6mm
529,Rod3,endN3,0,16,17,0.00479,al,182mm,1.6mm
530,Rod3,endN3,0,16,18,0.00496,al,182mm,1.6mm
531,Rod3,endN3,0,16,19,0.00529,al,182mm,1.6mm
532,Rod3,endN3,0,16,20,0.00726,al,182mm,1.6mm
533,Rod3,endN3,0,16,21,0.00923,al,182mm,1.6mm
534,Rod3,endN3,0,16,22,0.01055,al,182mm,1.6mm
535,Rod3,endN3,0,16,23,0.01268,al,182mm,1.6mm
536,Rod3,endN3,0,16,24,0.01433,al,182mm,1.6mm
537,Rod3,endN3,0,16,25,0.01564,al,182mm,1.6mm
538,Rod3,endN3,0,16,26,0.01745,al,182mm,1.6mm
539,Rod3,endN3,0,16,27,0.01959,al,182mm,1.6mm
540,Rod3,endN3,0,16,28,0.0214,al,182mm,1.6mm
541,Rod3,endN3,0,16,29,0.02304,al,182mm,1.6mm
542,Rod3,endN3,0,16,30,0.02485,al,182mm,1.6mm
543,Rod3,endN3,0,16,31,0.02682,al,182mm,1.6mm
544,Rod3,endN3,0,17,0,-0.00129,al,182mm,1.6mm
545,Rod3,endN3,0,17,1,-0.00112,al,182mm,1.6mm
546,Rod3,endN3,0,17,2,-0.00079,al,182mm,1.6mm
547,Rod3,endN3,0,17,3,-0.00047,al,182mm,1.6mm
548,Rod3,endN3,0,17,4,-0.0003,al,182mm,1.6mm
549,Rod3,endN3,0,17,5,0.00019,al,182mm,1.6mm
550,Rod3,endN3,0,17,6,0.00052,al,182mm,1.6mm
551,Rod3,endN3,0,17,7,0.00085,al,182mm,1.6mm
552,Rod3,endN3,0,17,8,0.00118,al,182mm,1.6mm
553,Rod3,endN3,0,17,9,0.00184,al,182mm,1.6mm
554,Rod3,endN3,0,17,10,0.002,al,182mm,1.6mm
555,Rod3,endN3,0,17,11,0.00249,al,182mm,1.6mm
556,Rod3,endN3,0,17,12,0.00282,al,182mm,1.6mm
557,Rod3,endN3,0,17,13,0.00315,al,182mm,1.6mm
558,Rod3,endN3,0,17,14,0.00331,al,182mm,1.6mm
559,Rod3,endN3,0,17,15,0.00381,al,182mm,1.6mm
560,Rod3,endN3,0,17,16,0.0043,al,182mm,1.6mm
561,Rod3,endN3,0,17,17,0.00463,al,182mm,1.6mm
562,Rod3,endN3,0,17,18,0.00512,al,182mm,1.6mm
563,Rod3,endN3,0,17,19,0.00545,al,182mm,1.6mm
564,Rod3,endN3,0,17,20,0.0071,al,182mm,1.6mm
565,Rod3,endN3,0,17,21,0.00907,al,182mm,1.6mm
566,Rod3,endN3,0,17,22,0.01055,al,182mm,1.6mm
567,Rod3,endN3,0,17,23,0.01252,al,182mm,1.6mm
568,Rod3,endN3,0,17,24,0.01433,al,182mm,1.6mm
569,Rod3,endN3,0,17,25,0.01581,al,182mm,1.6mm
570,Rod3,endN3,0,17,26,0.01762,al,182mm,1.6mm
571,Rod3,endN3,0,17,27,0.01959,al,182mm,1.6mm
572,Rod3,endN3,0,17,28,0.0214,al,182mm,1.6mm
573,Rod3,endN3,0,17,29,0.0232,al,182mm,1.6mm
574,Rod3,endN3,0,17,30,0.02485,al,182mm,1.6mm
575,Rod3,endN3,0,17,31,0.02649,al,182mm,1.6mm
576,Rod3,endN3,0,18,0,-0.00129,al,182mm,1.6mm
577,Rod3,endN3,0,18,1,-0.00112,al,182mm,1.6mm
578,Rod3,endN3,0,18,2,-0.00063,al,182mm,1.6mm
579,Rod3,endN3,0,18,3,-0.00047,al,182mm,1.6mm
580,Rod3,endN3,0,18,4,-0.00014,al,182mm,1.6mm
581,Rod3,endN3,0,18,5,0.00036,al,182mm,1.6mm
582,Rod3,endN3,0,18,6,0.00085,al,182mm,1.6mm
583,Rod3,endN3,0,18,7,0.00101,al,182mm,1.6mm
584,Rod3,endN3,0,18,8,0.00134,al,182mm,1.6mm
585,Rod3,endN3,0,18,9,0.00167,al,182mm,1.6mm
586,Rod3,endN3,0,18,10,0.002,al,182mm,1.6mm
587,Rod3,endN3,0,18,11,0.00233,al,182mm,1.6mm
588,Rod3,endN3,0,18,12,0.00266,al,182mm,1.6mm
589,Rod3,endN3,0,18,13,0.00331,al,182mm,1.6mm
590,Rod3,endN3,0,18,14,0.00348,al,182mm,1.6mm
591,Rod3,endN3,0,18,15,0.00364,al,182mm,1.6mm
592,Rod3,endN3,0,18,16,0.0043,al,182mm,1.6mm
593,Rod3,endN3,0,18,17,0.00447,al,182mm,1.6mm
594,Rod3,endN3,0,18,18,0.00512,al,182mm,1.6mm
595,Rod3,endN3,0,18,19,0.00512,al,182mm,1.6mm
596,Rod3,endN3,0,18,20,0.00693,al,182mm,1.6mm
597,Rod3,endN3,0,18,21,0.00923,al,182mm,1.6mm
598,Rod3,endN3,0,18,22,0.01055,al,182mm,1.6mm
599,Rod3,endN3,0,18,23,0.01268,al,182mm,1.6mm
600,Rod3,endN3,0,18,24,0.01449,al,182mm,1.6mm
601,Rod3,endN3,0,18,25,0.01597,al,182mm,1.6mm
602,Rod3,endN3,0,18,26,0.01762,al,182mm,1.6mm
603,Rod3,endN3,0,18,27,0.01959,al,182mm,1.6mm
604,Rod3,endN3,0,18,28,0.02123,al,182mm,1.6mm
605,Rod3,endN3,0,18,29,0.0232,al,182mm,1.6mm
606,Rod3,endN3,0,18,30,0.02485,al,182mm,1.6mm
607,Rod3,endN3,0,18,31,0.02666,al,182mm,1.6mm
608,Rod3,endN3,0,19,0,-0.00129,al,182mm,1.6mm
609,Rod3,endN3,0,19,1,-0.00112,al,182mm,1.6mm
610,Rod3,endN3,0,19,2,-0.00096,al,182mm,1.6mm
611,Rod3,endN3,0,19,3,-0.00047,al,182mm,1.6mm
612,Rod3,endN3,0,19,4,-0.00014,al,182mm,1.6mm
613,Rod3,endN3,0,19,5,0.00036,al,182mm,1.6mm
614,Rod3,endN3,0,19,6,0.00068,al,182mm,1.6mm
615,Rod3,endN3,0,19,7,0.00068,al,182mm,1.6mm
616,Rod3,endN3,0,19,8,0.00134,al,182mm,1.6mm
617,Rod3,endN3,0,19,9,0.00184,al,182mm,1.6mm
618,Rod3,endN3,0,19,10,0.002,al,182mm,1.6mm
619,Rod3,endN3,0,19,11,0.00249,al,182mm,1.6mm
620,Rod3,endN3,0,19,12,0.00266,al,182mm,1.6mm
621,Rod3,endN3,0,19,13,0.00315,al,182mm,1.6mm
622,Rod3,endN3,0,19,14,0.00315,al,182mm,1.6mm
623,Rod3,endN3,0,19,15,0.00397,al,182mm,1.6mm
624,Rod3,endN3,0,19,16,0.0043,al,182mm,1.6mm
625,Rod3,endN3,0,19,17,0.00447,al,182mm,1.6mm
626,Rod3,endN3,0,19,18,0.00496,al,182mm,1.6mm
627,Rod3,endN3,0,19,19,0.00529,al,182mm,1.6mm
628,Rod3,endN3,0,19,20,0.00693,al,182mm,1.6mm
629,Rod3,endN3,0,19,21,0.00907,al,182mm,1.6mm
630,Rod3,endN3,0,19,22,0.01055,al,182mm,1.6mm
631,Rod3,endN3,0,19,23,0.01268,al,182mm,1.6mm
632,Rod3,endN3,0,19,24,0.01416,al,182mm,1.6mm
633,Rod3,endN3,0,19,25,0.01581,al,182mm,1.6mm
634,Rod3,endN3,0,19,26,0.01778,al,182mm,1.6mm
635,Rod3,endN3,0,19,27,0.01959,al,182mm,1.6mm
636,Rod3,endN3,0,19,28,0.02123,al,182mm,1.6mm
637,Rod3,endN3,0,19,29,0.02304,al,182mm,1.6mm
638,Rod3,endN3,0,19,30,0.02485,al,182mm,1.6mm
639,Rod3,endN3,0,19,31,0.02666,al,182mm,1.6mm
640,Rod3,endN3,0,20,0,-0.00112,al,182mm,1.6mm
641,Rod3,endN3,0,20,1,-0.00112,al,182mm,1.6mm
642,Rod3,endN3,0,20,2,-0.00047,al,182mm,1.6mm
643,Rod3,endN3,0,20,3,-0.00063,al,182mm,1.6mm
644,Rod3,endN3,0,20,4,-0.00014,al,182mm,1.6mm
645,Rod3,endN3,0,20,5,0.00052,al,182mm,1.6mm
646,Rod3,endN3,0,20,6,0.00052,al,182mm,1.6mm
647,Rod3,endN3,0,20,7,0.00068,al,182mm,1.6mm
648,Rod3,endN3,0,20,8,0.00134,al,182mm,1.6mm
649,Rod3,endN3,0,20,9,0.00151,al,182mm,1.6mm
650,Rod3,endN3,0,20,10,0.00167,al,182mm,1.6mm
651,Rod3,endN3,0,20,11,0.00249,al,182mm,1.6mm
652,Rod3,endN3,0,20,12,0.00266,al,182mm,1.6mm
653,Rod3,endN3,0,20,13,0.00299,al,182mm,1.6mm
654,Rod3,endN3,0,20,14,0.00331,al,182mm,1.6mm
655,Rod3,endN3,0,20,15,0.00364,al,182mm,1.6mm
656,Rod3,endN3,0,20,16,0.00414,al,182mm,1.6mm
657,Rod3,endN3,0,20,17,0.00479,al,182mm,1.6mm
658,Rod3,endN3,0,20,18,0.00496,al,182mm,1.6mm
659,Rod3,endN3,0,20,19,0.00545,al,182mm,1.6mm
660,Rod3,endN3,0,20,20,0.00726,al,182mm,1.6mm
661,Rod3,endN3,0,20,21,0.0089,al,182mm,1.6mm
662,Rod3,endN3,0,20,22,0.01055,al,182mm,1.6mm
663,Rod3,endN3,0,20,23,0.01268,al,182mm,1.6mm
664,Rod3,endN3,0,20,24,0.01433,al,182mm,1.6mm
665,Rod3,endN3,0,20,25,0.01564,al,182mm,1.6mm
666,Rod3,endN3,0,20,26,0.01778,al,182mm,1.6mm
667,Rod3,endN3,0,20,27,0.01959,al,182mm,1.6mm
668,Rod3,endN3,0,20,28,0.02123,al,182mm,1.6mm
669,Rod3,endN3,0,20,29,0.02304,al,182mm,1.6mm
670,Rod3,endN3,0,20,30,0.02468,al,182mm,1.6mm
671,Rod3,endN3,0,20,31,0.02649,al,182mm,1.6mm
672,Rod3,endN3,0,21,0,-0.00112,al,182mm,1.6mm
673,Rod3,endN3,0,21,1,-0.00112,al,182mm,1.6mm
674,Rod3,endN3,0,21,2,-0.00096,al,182mm,1.6mm
675,Rod3,endN3,0,21,3,-0.0003,al,182mm,1.6mm
676,Rod3,endN3,0,21,4,3e-05,al,182mm,1.6mm
677,Rod3,endN3,0,21,5,3e-05,al,182mm,1.6mm
678,Rod3,endN3,0,21,6,0.00068,al,182mm,1.6mm
679,Rod3,endN3,0,21,7,0.00085,al,182mm,1.6mm
680,Rod3,endN3,0,21,8,0.00134,al,182mm,1.6mm
681,Rod3,endN3,0,21,9,0.00184,al,182mm,1.6mm
682,Rod3,endN3,0,21,10,0.002,al,182mm,1.6mm
683,Rod3,endN3,0,21,11,0.00216,al,182mm,1.6mm
684,Rod3,endN3,0,21,12,0.00266,al,182mm,1.6mm
685,Rod3,endN3,0,21,13,0.00315,al,182mm,1.6mm
686,Rod3,endN3,0,21,14,0.00315,al,182mm,1.6mm
687,Rod3,endN3,0,21,15,0.00364,al,182mm,1.6mm
688,Rod3,endN3,0,21,16,0.0043,al,182mm,1.6mm
689,Rod3,endN3,0,21,17,0.00447,al,182mm,1.6mm
690,Rod3,endN3,0,21,18,0.00479,al,182mm,1.6mm
691,Rod3,endN3,0,21,19,0.00529,al,182mm,1.6mm
692,Rod3,endN3,0,21,20,0.00742,al,182mm,1.6mm
693,Rod3,endN3,0,21,21,0.00907,al,182mm,1.6mm
694,Rod3,endN3,0,21,22,0.01071,al,182mm,1.6mm
695,Rod3,endN3,0,21,23,0.01268,al,182mm,1.6mm
696,Rod3,endN3,0,21,24,0.01416,al,182mm,1.6mm
697,Rod3,endN3,0,21,25,0.01597,al,182mm,1.6mm
698,Rod3,endN3,0,21,26,0.01794,al,182mm,1.6mm
699,Rod3,endN3,0,21,27,0.01975,al,182mm,1.6mm
700,Rod3,endN3,0,21,28,0.02123,al,182mm,1.6mm
701,Rod3,endN3,0,21,29,0.02288,al,182mm,1.6mm
702,Rod3,endN3,0,21,30,0.02501,al,182mm,1.6mm
703,Rod3,endN3,0,21,31,0.02682,al,182mm,1.6mm
704,Rod3,endN3,0,22,0,-0.00112,al,182mm,1.6mm
705,Rod3,endN3,0,22,1,-0.00145,al,182mm,1.6mm
706,Rod3,endN3,0,22,2,-0.00079,al,182mm,1.6mm
707,Rod3,endN3,0,22,3,-0.00063,al,182mm,1.6mm
708,Rod3,endN3,0,22,4,-0.0003,al,182mm,1.6mm
709,Rod3,endN3,0,22,5,0.00019,al,182mm,1.6mm
710,Rod3,endN3,0,22,6,0.00068,al,182mm,1.6mm
711,Rod3,endN3,0,22,7,0.00101,al,182mm,1.6mm
712,Rod3,endN3,0,22,8,0.00118,al,182mm,1.6mm
713,Rod3,endN3,0,22,9,0.00184,al,182mm,1.6mm
714,Rod3,endN3,0,22,10,0.00184,al,182mm,1.6mm
715,Rod3,endN3,0,22,11,0.00249,al,182mm,1.6mm
716,Rod3,endN3,0,22,12,0.00282,al,182mm,1.6mm
717,Rod3,endN3,0,22,13,0.00315,al,182mm,1.6mm
718,Rod3,endN3,0,22,14,0.00315,al,182mm,1.6mm
719,Rod3,endN3,0,22,15,0.00364,al,182mm,1.6mm
720,Rod3,endN3,0,22,16,0.00414,al,182mm,1.6mm
721,Rod3,endN3,0,22,17,0.00463,al,182mm,1.6mm
722,Rod3,endN3,0,22,18,0.00496,al,182mm,1.6mm
723,Rod3,endN3,0,22,19,0.00512,al,182mm,1.6mm
724,Rod3,endN3,0,22,20,0.0071,al,182mm,1.6mm
725,Rod3,endN3,0,22,21,0.00923,al,182mm,1.6mm
726,Rod3,endN3,0,22,22,0.01038,al,182mm,1.6mm
727,Rod3,endN3,0,22,23,0.01285,al,182mm,1.6mm
728,Rod3,endN3,0,22,24,0.014,al,182mm,1.6mm
729,Rod3,endN3,0,22,25,0.01581,al,182mm,1.6mm
730,Rod3,endN3,0,22,26,0.01794,al,182mm,1.6mm
731,Rod3,endN3,0,22,27,0.01942,al,182mm,1.6mm
732,Rod3,endN3,0,22,28,0.0214,al,182mm,1.6mm
733,Rod3,endN3,0,22,29,0.02304,al,182mm,1.6mm
734,Rod3,endN3,0,22,30,0.02485,al,182mm,1.6mm
735,Rod3,endN3,0,22,31,0.02666,al,182mm,1.6mm
736,Rod3,endN3,0,23,0,-0.00129,al,182mm,1.6mm
737,Rod3,endN3,0,23,1,-0.00112,al,182mm,1.6mm
738,Rod3,endN3,0,23,2,-0.00096,al,182mm,1.6mm
739,Rod3,endN3,0,23,3,-0.0003,al,182mm,1.6mm
740,Rod3,endN3,0,23,4,-0.00014,al,182mm,1.6mm
741,Rod3,endN3,0,23,5,0.00019,al,182mm,1.6mm
742,Rod3,endN3,0,23,6,0.00068,al,182mm,1.6mm
743,Rod3,endN3,0,23,7,0.00101,al,182mm,1.6mm
744,Rod3,endN3,0,23,8,0.00134,al,182mm,1.6mm
745,Rod3,endN3,0,23,9,0.00151,al,182mm,1.6mm
746,Rod3,endN3,0,23,10,0.00184,al,182mm,1.6mm
747,Rod3,endN3,0,23,11,0.00216,al,182mm,1.6mm
748,Rod3,endN3,0,23,12,0.00249,al,182mm,1.6mm
749,Rod3,endN3,0,23,13,0.00299,al,182mm,1.6mm
750,Rod3,endN3,0,23,14,0.00331,al,182mm,1.6mm
751,Rod3,endN3,0,23,15,0.00381,al,182mm,1.6mm
752,Rod3,endN3,0,23,16,0.0043,al,182mm,1.6mm
753,Rod3,endN3,0,23,17,0.00479,al,182mm,1.6mm
754,Rod3,endN3,0,23,18,0.00496,al,182mm,1.6mm
755,Rod3,endN3,0,23,19,0.00512,al,182mm,1.6mm
756,Rod3,endN3,0,23,20,0.00726,al,182mm,1.6mm
757,Rod3,endN3,0,23,21,0.0089,al,182mm,1.6mm
758,Rod3,endN3,0,23,22,0.01038,al,182mm,1.6mm
759,Rod3,endN3,0,23,23,0.01268,al,182mm,1.6mm
760,Rod3,endN3,0,23,24,0.01416,al,182mm,1.6mm
761,Rod3,endN3,0,23,25,0.01597,al,182mm,1.6mm
762,Rod3,endN3,0,23,26,0.01778,al,182mm,1.6mm
763,Rod3,endN3,0,23,27,0.01959,al,182mm,1.6mm
764,Rod3,endN3,0,23,28,0.0214,al,182mm,1.6mm
765,Rod3,endN3,0,23,29,0.02304,al,182mm,1.6mm
766,Rod3,endN3,0,23,30,0.02452,al,182mm,1.6mm
767,Rod3,endN3,0,23,31,0.02666,al,182mm,1.6mm
768,Rod3,endN3,0,24,0,-0.00112,al,182mm,1.6mm
769,Rod3,endN3,0,24,1,-0.00112,al,182mm,1.6mm
770,Rod3,endN3,0,24,2,-0.00079,al,182mm,1.6mm
771,Rod3,endN3,0,24,3,-0.00047,al,182mm,1.6mm
772,Rod3,endN3,0,24,4,-0.00047,al,182mm,1.6mm
773,Rod3,endN3,0,24,5,3e-05,al,182mm,1.6mm
774,Rod3,endN3,0,24,6,0.00085,al,182mm,1.6mm
775,Rod3,endN3,0,24,7,0.00068,al,182mm,1.6mm
776,Rod3,endN3,0,24,8,0.00118,al,182mm,1.6mm
777,Rod3,endN3,0,24,9,0.00167,al,182mm,1.6mm
778,Rod3,endN3,0,24,10,0.002,al,182mm,1.6mm
779,Rod3,endN3,0,24,11,0.00249,al,182mm,1.6mm
780,Rod3,endN3,0,24,12,0.00282,al,182mm,1.6mm
781,Rod3,endN3,0,24,13,0.00299,al,182mm,1.6mm
782,Rod3,endN3,0,24,14,0.00348,al,182mm,1.6mm
783,Rod3,endN3,0,24,15,0.00364,al,182mm,1.6mm
784,Rod3,endN3,0,24,16,0.0043,al,182mm,1.6mm
785,Rod3,endN3,0,24,17,0.00447,al,182mm,1.6mm
786,Rod3,endN3,0,24,18,0.00479,al,182mm,1.6mm
787,Rod3,endN3,0,24,19,0.00529,al,182mm,1.6mm
788,Rod3,endN3,0,24,20,0.0071,al,182mm,1.6mm
789,Rod3,endN3,0,24,21,0.0094,al,182mm,1.6mm
790,Rod3,endN3,0,24,22,0.01055,al,182mm,1.6mm
791,Rod3,endN3,0,24,23,0.01268,al,182mm,1.6mm
792,Rod3,endN3,0,24,24,0.01416,al,182mm,1.6mm
793,Rod3,endN3,0,24,25,0.01581,al,182mm,1.6mm
794,Rod3,endN3,0,24,26,0.01794,al,182mm,1.6mm
795,Rod3,endN3,0,24,27,0.01959,al,182mm,1.6mm
796,Rod3,endN3,0,24,28,0.02107,al,182mm,1.6mm
797,Rod3,endN3,0,24,29,0.02304,al,182mm,1.6mm
798,Rod3,endN3,0,24,30,0.02485,al,182mm,1.6mm
799,Rod3,endN3,0,24,31,0.02682,al,182mm,1.6mm
800,Rod3,endN3,0,25,0,-0.00096,al,182mm,1.6mm
801,Rod3,endN3,0,25,1,-0.00112,al,182mm,1.6mm
802,Rod3,endN3,0,25,2,-0.00096,al,182mm,1.6mm
803,Rod3,endN3,0,25,3,-0.00047,al,182mm,1.6mm
804,Rod3,endN3,0,25,4,-0.00014,al,182mm,1.6mm
805,Rod3,endN3,0,25,5,3e-05,al,182mm,1.6mm
806,Rod3,endN3,0,25,6,0.00052,al,182mm,1.6mm
807,Rod3,endN3,0,25,7,0.00085,al,182mm,1.6mm
808,Rod3,endN3,0,25,8,0.00151,al,182mm,1.6mm
809,Rod3,endN3,0,25,9,0.00151,al,182mm,1.6mm
810,Rod3,endN3,0,25,10,0.00216,al,182mm,1.6mm
811,Rod3,endN3,0,25,11,0.00216,al,182mm,1.6mm
812,Rod3,endN3,0,25,12,0.00266,al,182mm,1.6mm
813,Rod3,endN3,0,25,13,0.00315,al,182mm,1.6mm
814,Rod3,endN3,0,25,14,0.00331,al,182mm,1.6mm
815,Rod3,endN3,0,25,15,0.00364,al,182mm,1.6mm
